BRISONr,BLUE,Trait,n_obs_modelo,n_genotipos_modelo,singular,status_modelo,Condition,Year,Location,Treatment,Nitrogen,Fungicide,Water,Trait_abbrev
BRISONr_52,78.3872550374441,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_53,68.07334793498319,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_54,83.03941952475553,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_55,70.68292449615241,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_56,72.1785290502717,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_57,73.34139154826698,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_58,73.72253415652479,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_59,64.99838030587932,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_6,77.57274040692103,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_60,79.50734985376367,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_61,81.94738796423412,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_62,78.75188138795167,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_63,70.98662012564978,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_64,74.47019926068495,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_65,76.88978687049158,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_66,79.58471262967518,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_67,74.32968149646209,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_68,83.59756705444327,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_69,75.7598904035685,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_7,69.43575379331982,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_70,76.53161831653156,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_71,68.0304575128368,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_72,76.5268107019772,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_73,65.07147289588062,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_74,74.2718286324167,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_75,67.69670623915371,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_76,64.29317254420839,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_77,67.0246223158565,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_78,63.55361454077028,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_79,67.7354316996175,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_8,77.25084412748743,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_80,84.94868562239019,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_81,67.37338614075175,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_82,72.56277255234747,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_83,79.84866455862208,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_84,67.72529028682902,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_85,78.194694647942,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_86,74.44470333677165,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_87,65.70565362990375,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_88,72.13349707136301,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_89,67.7275018667869,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_9,71.24938680101337,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_90,70.85902867732153,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_91,75.51685649151727,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_92,69.819486780195,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_93,69.35999169102374,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_94,38.283923395111074,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_95,71.89368308569918,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_96,70.62790154261815,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_97,66.61137530940195,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_98,54.113108882908534,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_99,60.935098808088505,Seedyield,439,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,GY
BRISONr_1,0.5392483293136562,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_10,0.5294361023707393,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_100,0.5137065250769332,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_101,0.5173500210423538,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_102,0.47762782028925566,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_103,0.5241584186106774,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_104,0.46676903161526484,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_105,0.5413002255972749,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_106,0.5259147580872219,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_107,0.4689743673130143,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_108,0.4794487852382823,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_109,0.47215519253521515,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_11,0.5145547284892125,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_110,0.4538371364644152,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_111,0.47177531004662643,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_112,0.4642757538363633,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_113,0.4943882113404713,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_114,0.4776191313821132,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_115,0.4988449667428557,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_116,0.479262688132554,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_117,0.4694528420379276,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_118,0.5188422400880893,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_119,0.5165177788219293,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_12,0.4970653871265317,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_120,0.4604214540093606,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_121,0.5084443109431018,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_122,0.49330580751983477,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_123,0.3712293603754055,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_124,0.50732807430254,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_125,0.500512539160507,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_126,0.46764715486467145,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_127,0.4924906835173495,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_128,0.5130401007316271,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_129,0.532984142553434,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_13,0.5341697089070453,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_130,0.4181592715153505,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_131,0.4375514503721356,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_132,0.5261007913497643,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_133,0.524703890483361,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_134,0.47907424083269445,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_135,0.425605620869136,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_136,0.487640468911699,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_137,0.42688065763750455,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_138,0.48890924990967444,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_139,0.45590622849149126,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_14,0.5316833946560486,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_140,0.42599437903273063,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_141,0.5033606140313593,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_142,0.49559521237657633,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_143,0.49009425877040913,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_144,0.4464399248279802,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_145,0.4786985191081968,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_146,0.4981430896055051,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_147,0.49911601829845903,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_148,0.48702212387099586,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_149,0.4535413841922399,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_15,0.4974243406530136,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_150,0.4342608253433905,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_151,0.4503441587855048,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_152,0.39045692686207817,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_153,0.45148325633203384,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_154,0.4988280414143392,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_155,0.41151868095820915,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_156,0.409891135925837,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_157,0.43657579217791825,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_158,0.43488035694817406,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_159,0.41724342251011626,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_16,0.5174584419776105,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_160,0.44892297484496674,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_161,0.43751223430260205,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_162,0.4523028833943338,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_163,0.3907725043159134,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_164,0.34742263122789474,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_165,0.41738563912867793,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_166,0.43738263366427965,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_167,0.42868601937280926,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_168,0.3884187473445212,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_169,0.4643890190823467,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_17,0.5431798138402565,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_170,0.3106561882463037,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_171,0.49023976322680035,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_172,0.473489664883084,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_173,0.38870286149882555,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_174,0.4252224028804978,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_175,0.3596192839521195,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_176,0.3741970011231262,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_177,0.5768692489415383,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_178,0.5521086354957413,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_179,0.5520041080800391,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_18,0.5126690280670647,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_180,0.5576345461017521,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_181,0.5208413389424484,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_182,0.48289400928509096,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_183,0.5634539010285099,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_184,0.5205089929483593,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_185,0.5577527887170676,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_186,0.5414471866725536,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_187,0.502491048147988,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_188,0.4948619369562536,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_189,0.5237518127299479,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_19,0.5021633690864775,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_190,0.3850980936392466,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_191,0.5417873181971035,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_192,0.46591895236290054,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_193,0.49995094938774953,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_194,0.39066175961215294,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_195,0.5005358402244254,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_196,0.38932307325308,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_197,0.4905708444026828,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_198,0.5297774751700939,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_199,0.5123165348302421,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_2,0.4013345811804791,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
BRISONr_20,0.48488714457891297,Harvest_Index,440,220,FALSE,lmer_ok,2015__GGE__HN_NF_RF,2015,GGE,HN_NF_RF,HN,NF,RF,HI
